ts,frame_idx,mode,fps,latency_ms,width,height,power_state
1771342467.0992987,52,hand,56.06683687791576,14.251400018110871,640,480,unknown
1771342467.150717,53,hand,29.3242351361933,18.742999993264675,640,480,unknown
1771342467.1689572,54,hand,28.917858275533984,15.13159996829927,640,480,unknown
1771342467.2031214,55,hand,28.45718162697605,14.078600099310279,640,480,unknown
1771342467.253992,56,hand,28.77560905330031,16.012399923056364,640,480,unknown
1771342467.2714622,57,hand,29.77154092402916,15.354600036516786,640,480,unknown
1771342467.3184233,58,hand,30.016130532794218,14.34329990297556,640,480,unknown
1771342467.3525178,59,hand,29.464520797184424,14.066200004890561,640,480,unknown
1771342467.3859396,60,hand,29.395343621658746,13.899199897423387,640,480,unknown
1771342467.4064655,61,hand,29.6473814791515,14.185199979692698,640,480,unknown
1771342467.4486737,62,hand,29.021304272617193,14.729300048202276,640,480,unknown
1771342467.48696,63,hand,29.7455711104492,13.912299880757928,640,480,unknown
1771342467.507937,64,hand,29.944128334915863,14.210700057446957,640,480,unknown
1771342467.5470319,65,hand,29.132978169214635,14.758500037714839,640,480,unknown
1771342467.5771987,66,hand,28.623418455785007,14.006600016728044,640,480,unknown
1771342467.6113775,67,hand,29.257959206451073,14.1504998318851,640,480,unknown
1771342467.64744,68,hand,29.667932802829355,14.397800201550126,640,480,unknown
1771342467.6943293,69,hand,29.422975475615914,15.409400220960379,640,480,unknown
1771342467.7162275,70,hand,29.639420257082488,15.095899812877178,640,480,unknown
1771342467.7627172,71,hand,29.499542839459284,16.088200034573674,640,480,unknown
1771342467.7934682,72,hand,29.80073181995808,14.24559997394681,640,480,unknown
1771342467.8325107,73,hand,28.903709522923513,20.760999992489815,640,480,unknown
1771342467.848352,74,hand,29.860135976933755,13.90490005724132,640,480,unknown
1771342467.8827121,75,hand,29.10346454616735,15.191000187769532,640,480,unknown
1771342467.9177127,76,hand,28.570969258121426,14.056799933314323,640,480,unknown
1771342467.967098,77,hand,29.093774494502828,15.224800212308764,640,480,unknown
1771342468.0022497,78,hand,28.95618916120124,16.251600114628673,640,480,unknown
1771342468.0370889,79,hand,29.089335376975733,15.658799791708589,640,480,unknown
1771342468.0725994,80,hand,28.85082439692115,18.097199965268373,640,480,unknown
1771342468.0997627,81,hand,30.417091512984705,13.959599891677499,640,480,unknown
1771342468.1245883,82,hand,30.140155217016385,14.535400085151196,640,480,unknown
1771342468.1632164,83,hand,28.978595807597177,14.313000021502376,640,480,unknown
1771342468.2088022,84,hand,29.006853530847806,17.770799808204174,640,480,unknown
1771342468.2252097,85,hand,28.97279076032521,13.9274001121521,640,480,unknown
1771342468.2489312,86,hand,53.6369728126039,13.97760002873838,640,480,unknown
1771342468.2906256,87,hand,29.69439783644486,14.20030021108687,640,480,unknown
1771342468.3134828,88,hand,29.526747435780106,13.948800042271614,640,480,unknown
1771342468.3405101,89,hand,53.32126466737011,14.594699954614043,640,480,unknown
1771342468.3786545,90,hand,28.880424154788955,15.438300091773272,640,480,unknown
1771342468.4134452,91,hand,29.14228938683342,14.215500093996525,640,480,unknown
1771342468.4482634,92,hand,28.649030416043388,14.158299891278148,640,480,unknown
1771342468.4800036,93,hand,29.661428793686266,13.84239993058145,640,480,unknown
1771342468.503367,94,hand,51.1793833050651,16.331200022250414,640,480,unknown
1771342468.535735,95,hand,28.80980314041185,14.173199888318777,640,480,unknown
1771342468.5744715,96,hand,28.833569356413182,17.88719999603927,640,480,unknown
1771342468.5908065,97,hand,29.270209915140686,14.876799890771508,640,480,unknown
1771342468.6384547,98,hand,28.76475509896169,14.430699869990349,640,480,unknown
1771342468.6601636,99,hand,29.982229275231784,15.320600010454655,640,480,unknown
1771342468.7071695,100,hand,29.36796924778916,15.354900155216455,640,480,unknown
1771342468.7426734,101,hand,28.930224858601186,15.584300039336085,640,480,unknown
1771342468.7740033,102,hand,30.00968769005116,14.800300123170018,640,480,unknown
1771342468.8027866,103,hand,29.758022519102926,14.446299988776445,640,480,unknown
1771342468.8288856,104,hand,29.054877457432216,14.692800119519234,640,480,unknown
1771342468.8808548,105,hand,29.261225059299566,17.918800003826618,640,480,unknown
1771342468.8974795,106,hand,29.053669890000275,14.238800154998899,640,480,unknown
1771342468.9433053,107,hand,30.892943160809907,14.814099995419383,640,480,unknown
1771342468.9652607,108,hand,49.62322681400329,15.055200085043907,640,480,unknown
1771342468.996898,109,hand,31.03030303030303,14.68379981815815,640,480,unknown
1771342469.0306337,110,hand,30.721650088627808,15.61200013384223,640,480,unknown
1771342469.0609157,111,hand,29.719225400514414,14.032900100573897,640,480,unknown
1771342469.0981784,112,hand,29.089738877137012,15.173400053754449,640,480,unknown
1771342469.1334815,113,hand,29.725544113790832,18.307100050151348,640,480,unknown
1771342469.1502779,114,hand,41.62213335185718,15.399500029161572,640,480,unknown
1771342469.179804,115,hand,29.347215225300868,14.4252001773566,640,480,unknown
1771342469.22293,116,hand,31.01103126016621,16.363499918952584,640,480,unknown
1771342469.2589533,117,hand,28.947196245557127,23.292699828743935,640,480,unknown
1771342469.2760172,118,hand,28.834560466379305,14.134300174191594,640,480,unknown
1771342469.3299685,119,hand,28.78192785139336,19.154899986460805,640,480,unknown
1771342469.3622062,120,hand,29.029338685676713,16.843799967318773,640,480,unknown
1771342469.3937259,121,hand,28.949793625157024,15.345599967986345,640,480,unknown
1771342469.413904,122,hand,29.280631086599882,14.333199942484498,640,480,unknown
1771342469.4509294,123,hand,28.603703072254238,14.077099971473217,640,480,unknown
1771342469.4843724,124,hand,29.33120742947454,14.593899948522449,640,480,unknown
1771342469.5324306,125,hand,29.486892149350055,15.92590007930994,640,480,unknown
1771342469.5672932,126,hand,29.030343300110744,23.992800153791904,640,480,unknown
1771342469.5860004,127,hand,28.83297472313689,14.06940002925694,640,480,unknown
1771342469.6341178,128,hand,28.670376091979165,14.328100020065904,640,480,unknown
1771342469.653227,129,hand,30.91434678459554,13.89859989285469,640,480,unknown
1771342469.687099,130,hand,29.52300642645475,15.274399891495705,640,480,unknown
1771342469.7255476,131,hand,29.43639770645743,15.114800073206425,640,480,unknown
1771342469.7680275,132,hand,29.5752584298185,14.14759992621839,640,480,unknown
1771342469.7918344,133,hand,29.77851615193468,14.825300080701709,640,480,unknown
1771342469.8376615,134,hand,29.578386917060993,15.321800019592047,640,480,unknown
1771342469.8706887,135,hand,29.308252393263924,14.499099925160408,640,480,unknown
1771342469.886386,136,hand,50.519175178261705,14.235700014978647,640,480,unknown
1771342469.926487,137,hand,29.004647045806596,16.745499800890684,640,480,unknown
1771342469.958239,138,hand,29.249185838116027,13.660100055858493,640,480,unknown
1771342469.9900997,139,hand,31.329299810275028,14.33739997446537,640,480,unknown
1771342470.026555,140,hand,29.476737975430805,16.360600013285875,640,480,unknown
1771342470.05264,141,hand,29.438670372553975,14.539599884301424,640,480,unknown
1771342470.0946145,142,hand,28.986806913757714,15.937899937853217,640,480,unknown
1771342470.1262028,143,hand,29.57692687398632,14.73770011216402,640,480,unknown
1771342470.152936,144,hand,29.183857500695797,15.235100174322724,640,480,unknown
1771342470.1956606,145,hand,30.863618301961765,15.724899945780635,640,480,unknown
1771342470.2291195,146,hand,30.010761305094448,16.16239990107715,640,480,unknown
1771342470.2644587,147,hand,28.55735227032879,19.391899928450584,640,480,unknown
1771342470.2966688,148,hand,29.085502683660874,14.505099970847368,640,480,unknown
1771342470.3169134,149,hand,29.64465742193574,14.496099902316928,640,480,unknown
1771342470.3664453,150,hand,29.067764425409234,19.408700056374073,640,480,unknown
1771342470.384919,151,hand,29.050450200858844,15.059299999848008,640,480,unknown
1771342470.4330313,152,hand,29.586524082277588,15.553200151771307,640,480,unknown
1771342470.4538531,153,hand,29.447971298383077,14.671899843961,640,480,unknown
1771342470.501447,154,hand,28.796946124640407,15.177099965512753,640,480,unknown
1771342470.5340958,155,hand,29.35666391365819,14.796999981626868,640,480,unknown
1771342470.556211,156,hand,29.589863701780626,14.980100095272064,640,480,unknown
1771342470.6001604,157,hand,29.36694113034224,15.325000043958426,640,480,unknown
1771342470.637123,158,hand,28.72220776552763,14.75499989464879,640,480,unknown
1771342470.6699297,159,hand,30.195486123609662,14.081900008022785,640,480,unknown
1771342470.6923647,160,hand,29.446110643077787,13.94940004684031,640,480,unknown
1771342470.7414317,161,hand,28.717094812948456,15.958999982103705,640,480,unknown
1771342470.773748,162,hand,30.01247924895529,14.420200139284134,640,480,unknown
1771342470.793737,163,hand,29.0802595817849,14.015699969604611,640,480,unknown
1771342470.8438516,164,hand,29.05528000221674,16.485299915075302,640,480,unknown
1771342470.878294,165,hand,29.258367398189097,16.50309981778264,640,480,unknown
1771342470.9022384,166,hand,29.62476603499057,14.51260014437139,640,480,unknown
1771342470.941925,167,hand,31.022270215897578,13.926399871706963,640,480,unknown
1771342470.969365,168,hand,30.37193876812119,13.97569989785552,640,480,unknown
1771342470.995078,169,hand,29.559417593414803,14.752499992027879,640,480,unknown
1771342471.0289662,170,hand,29.508882275551052,14.261600095778704,640,480,unknown
1771342471.0788558,171,hand,29.178172913710103,15.743599971756339,640,480,unknown
1771342471.1144445,172,hand,29.009260988345957,16.65779994800687,640,480,unknown
1771342471.1455193,173,hand,30.20200900090009,14.813699992373586,640,480,unknown
1771342471.1776175,174,hand,31.036732277638006,14.718000078573823,640,480,unknown
1771342471.2126617,175,hand,29.785706169753436,16.825699945911765,640,480,unknown
1771342471.2440455,176,hand,29.164985084797618,14.206700026988983,640,480,unknown
1771342471.2724144,177,hand,29.286764654540377,13.509100070223212,640,480,unknown
1771342471.2970212,178,hand,54.33036269430052,15.22810012102127,640,480,unknown
1771342471.3443055,179,hand,29.028535044190214,26.789499912410975,640,480,unknown
1771342471.3701646,180,hand,28.64981318178403,17.103200079873204,640,480,unknown
1771342471.4025738,181,hand,29.102252936727655,16.274899942800403,640,480,unknown
1771342471.4366076,182,hand,29.32546530001538,15.012399991974235,640,480,unknown
1771342471.4686859,183,hand,29.743250813731677,14.639199944213033,640,480,unknown
1771342471.5011258,184,hand,29.68094938186862,14.044699957594275,640,480,unknown
1771342471.5450327,185,hand,53.547268572304,37.8046000842005,640,480,unknown
1771342471.5830326,186,hand,20.135204289822234,29.923300025984645,640,480,unknown
1771342471.6227882,187,hand,19.839479310540558,15.486599877476692,640,480,unknown
1771342471.6408093,188,hand,29.863537654237483,14.543399913236499,640,480,unknown
1771342471.688234,189,hand,29.044214083414698,14.635999919846654,640,480,unknown
1771342471.7348855,190,hand,29.208855338203445,25.883099995553493,640,480,unknown
1771342471.7569435,191,hand,29.554835254657686,15.107800019904971,640,480,unknown
1771342471.7774374,192,hand,29.302928683210375,15.151500003412366,640,480,unknown
1771342471.8115504,193,hand,29.314397539837852,14.776800060644746,640,480,unknown
1771342471.8573408,194,hand,29.52217521978138,14.122099848464131,640,480,unknown
1771342471.8826413,195,hand,29.047633558181086,14.79410007596016,640,480,unknown
1771342471.930583,196,hand,29.39864021868648,17.87390001118183,640,480,unknown
1771342471.9624863,197,hand,30.49005910019409,15.614800155162811,640,480,unknown
1771342471.9950655,198,hand,29.234711089426362,14.350099954754114,640,480,unknown
1771342472.0146163,199,hand,29.631253973860826,14.34660004451871,640,480,unknown
1771342472.0800598,200,hand,29.474666554229735,31.47649997845292,640,480,unknown
1771342472.114571,201,hand,20.16948060379028,26.05549991130829,640,480,unknown
1771342472.1576936,202,hand,29.153227544119385,25.64350003376603,640,480,unknown
1771342472.1910481,203,hand,29.929171334584453,26.160200126469135,640,480,unknown
1771342472.2251446,204,hand,29.436604297966117,25.448100175708532,640,480,unknown
1771342472.2578437,205,hand,30.546683368776765,25.24889982305467,640,480,unknown
1771342472.2928212,206,hand,29.08913363109274,25.78160003758967,640,480,unknown
1771342472.3254652,207,hand,29.354814778525085,24.934399873018265,640,480,unknown
1771342472.359963,208,hand,29.392665680908767,25.883900001645088,640,480,unknown
1771342472.3953404,209,hand,27.580859192624594,24.993800092488527,640,480,unknown
1771342472.4305236,210,hand,29.046225441652066,26.264999993145466,640,480,unknown
1771342472.4581058,211,hand,29.123875124986114,25.069700088351965,640,480,unknown
1771342472.5258844,212,hand,16.738316153259824,26.008700020611286,640,480,unknown
1771342472.5584605,213,hand,29.079654730127917,25.063300039619207,640,480,unknown
1771342472.5920672,214,hand,29.350090269127957,26.07330004684627,640,480,unknown
1771342472.620099,215,hand,29.301700409383688,25.538200046867132,640,480,unknown
1771342472.6627655,216,hand,29.203771010012392,26.50310005992651,640,480,unknown
1771342472.6885595,217,hand,29.34495665740812,25.057899998500943,640,480,unknown
1771342472.7231257,218,hand,28.86273646254103,25.393999880179763,640,480,unknown
1771342472.7589724,219,hand,29.3597463232978,25.46770009212196,640,480,unknown
1771342472.8011227,220,hand,28.944599331989952,27.170300018042326,640,480,unknown
1771342472.8307915,221,hand,30.553581444815958,25.444400031119585,640,480,unknown
1771342472.8593814,222,hand,29.02291079942152,25.570800062268972,640,480,unknown
1771342472.8917093,223,hand,28.708839272269298,25.44329990632832,640,480,unknown
1771342472.9283926,224,hand,29.85928567869067,26.011099806055427,640,480,unknown
1771342472.9688458,225,hand,29.13378760410372,24.92629992775619,640,480,unknown
1771342472.9929965,226,hand,29.803061093978712,25.881699984893203,640,480,unknown
1771342473.0339785,227,hand,29.561292596116573,26.56850009225309,640,480,unknown
1771342473.0711107,228,hand,29.144314352221798,25.728599866852164,640,480,unknown
1771342473.1067955,229,hand,29.233692280885172,27.082599932327867,640,480,unknown
1771342473.1347957,230,hand,29.511373790677222,25.666599860414863,640,480,unknown
1771342473.1630416,231,hand,29.700495680498513,25.467599974945188,640,480,unknown
1771342473.1995695,232,hand,29.2398061974973,25.59340000152588,640,480,unknown
1771342473.239012,233,hand,29.273478503629256,26.69720002450049,640,480,unknown
1771342473.276899,234,hand,29.995523167251896,28.16069987602532,640,480,unknown
1771342473.3091693,235,hand,30.36864017145381,27.434200048446655,640,480,unknown
1771342473.341998,236,hand,30.20896984363634,27.87190000526607,640,480,unknown
1771342473.375203,237,hand,29.35317129840228,26.29250008612871,640,480,unknown
1771342473.4050894,238,hand,29.196046220242238,26.537500089034438,640,480,unknown
1771342473.4411855,239,hand,29.29515135429617,25.27849981561303,640,480,unknown
1771342473.4784029,240,hand,29.36920308375288,26.80350001901388,640,480,unknown
1771342473.5022798,241,hand,29.75654468833804,26.014599949121475,640,480,unknown
1771342473.5440423,242,hand,30.013553063750923,26.41809987835586,640,480,unknown
1771342473.5686314,243,hand,29.802002287923035,25.753599824383855,640,480,unknown
1771342473.6018798,244,hand,29.38710536272298,26.939000003039837,640,480,unknown
1771342473.6378942,245,hand,29.256122484567364,26.720999972894788,640,480,unknown
1771342473.678138,246,hand,29.536936099491555,25.368500035256147,640,480,unknown
1771342473.7063012,247,hand,29.079453118500236,26.141300098970532,640,480,unknown
1771342473.7464066,248,hand,29.340645811181375,25.33069998025894,640,480,unknown
1771342473.780639,249,hand,29.143706833057713,25.54480009712279,640,480,unknown
1771342473.8119307,250,hand,29.46058860715038,25.306799914687872,640,480,unknown
1771342473.8503551,251,hand,29.794804401412204,26.125899981707335,640,480,unknown
1771342473.8842626,252,hand,29.10649401118652,25.823700008913875,640,480,unknown
1771342473.9175653,253,hand,29.733340894912946,26.463100221008062,640,480,unknown
1771342473.9496856,254,hand,29.963594799257038,25.177399860695004,640,480,unknown
1771342473.9846027,255,hand,29.704912924312495,26.75070008262992,640,480,unknown
1771342474.0186298,256,hand,29.427310549985616,24.97120015323162,640,480,unknown
1771342474.053007,257,hand,29.77175224656095,26.045700069516897,640,480,unknown
1771342474.0840402,258,hand,29.632510032216132,24.89339979365468,640,480,unknown
1771342474.12037,259,hand,29.471352885790974,25.898799998685718,640,480,unknown
1771342474.149292,260,hand,30.74011315997772,26.389099890366197,640,480,unknown
1771342474.1839027,261,hand,29.015883557474126,27.775299968197942,640,480,unknown
1771342474.2215426,262,hand,28.830001924610265,28.41839985921979,640,480,unknown
1771342474.247402,263,hand,30.028809530628024,26.63199999369681,640,480,unknown
1771342474.2788568,264,hand,29.87970621130844,25.173600064590573,640,480,unknown
1771342474.31412,265,hand,29.258775601317037,25.471400003880262,640,480,unknown
1771342474.3537223,266,hand,29.408534447700916,26.302000042051077,640,480,unknown
1771342474.390086,267,hand,29.8422898775516,26.16830007173121,640,480,unknown
1771342474.4245281,268,hand,29.517188962469298,25.461100041866302,640,480,unknown
1771342474.4564528,269,hand,29.584437202872177,25.426100008189678,640,480,unknown
1771342474.490079,270,hand,29.211499888566973,25.06130002439022,640,480,unknown
1771342474.52448,271,hand,29.723226940302737,25.49539995379746,640,480,unknown
1771342475.532583,272,hand,0.9961108419542687,28.71820004656911,640,480,unknown
1771342475.5639484,273,hand,28.965787765362357,26.84519998729229,640,480,unknown
1771342475.5902596,274,hand,28.813959399580945,27.42439997382462,640,480,unknown
1771342475.6256168,275,hand,28.947595812082017,26.17239998653531,640,480,unknown
1771342475.666232,276,hand,29.268780137191825,25.62740002758801,640,480,unknown
1771342475.694243,277,hand,29.316241586345242,27.934900019317865,640,480,unknown
1771342475.7361903,278,hand,29.71101508819154,26.23530011624098,640,480,unknown
1771342475.7662141,279,hand,29.925541174959687,26.332399807870388,640,480,unknown
1771342475.793304,280,hand,29.58777635124649,27.06460002809763,640,480,unknown
1771342475.8328676,281,hand,29.48399024301089,27.209300082176924,640,480,unknown
1771342475.8640587,282,hand,28.921048639554286,26.68199990876019,640,480,unknown
1771342475.8973691,283,hand,29.363651638196583,27.315900195389986,640,480,unknown
1771342475.9316492,284,hand,29.491868175138343,26.052500121295452,640,480,unknown
1771342475.9644916,285,hand,29.92596820685522,27.084700064733624,640,480,unknown
1771342475.997106,286,hand,29.45831255574831,26.58730000257492,640,480,unknown
1771342476.0417123,287,hand,29.0016387434917,26.183499954640865,640,480,unknown
1771342476.0737524,288,hand,30.804004083401267,26.042399927973747,640,480,unknown
1771342476.119276,289,hand,21.516975324475453,26.420800015330315,640,480,unknown
1771342476.1507561,290,hand,30.467689446768944,25.77239996753633,640,480,unknown
1771342476.1874726,291,hand,29.269801392901506,27.053599944338202,640,480,unknown
1771342476.2216282,292,hand,29.237360323999525,26.304000057280064,640,480,unknown
1771342476.2553873,293,hand,29.079856344551214,26.314400136470795,640,480,unknown
1771342476.2800086,294,hand,29.518850861080026,26.42770018428564,640,480,unknown
1771342476.3240852,295,hand,28.95698880189995,26.715599931776524,640,480,unknown
1771342476.35851,296,hand,29.296992980127825,25.943699991330504,640,480,unknown
1771342476.3927443,297,hand,28.910084711299206,26.89699991606176,640,480,unknown
1771342476.4180858,298,hand,28.988810328502215,27.049499796703458,640,480,unknown
1771342476.459488,299,hand,29.11093836757357,25.291400030255318,640,480,unknown
1771342476.4965508,300,hand,28.853206023375318,26.05590014718473,640,480,unknown
1771342476.5306876,301,hand,29.054072401324447,26.48360002785921,640,480,unknown
1771342476.5641158,302,hand,29.50722149917338,25.429300032556057,640,480,unknown
1771342476.5984044,303,hand,30.586780234525406,27.433699928224087,640,480,unknown
1771342476.6309304,304,hand,29.030946102147748,25.675599928945303,640,480,unknown
1771342476.664874,305,hand,30.070791003792632,25.523999938741326,640,480,unknown
1771342476.6973586,306,hand,30.543569129491267,25.481099961325526,640,480,unknown
1771342476.7205243,307,hand,30.723225338597558,25.46399994753301,640,480,unknown
1771342476.758624,308,hand,29.357074864214123,25.72380006313324,640,480,unknown
1771342476.8046641,309,hand,29.213737959087016,37.94409986585379,640,480,unknown
1771342476.8453414,310,hand,19.976300699167478,23.053199984133244,640,480,unknown
1771342476.869182,311,hand,29.399258412947635,12.145999819040298,640,480,unknown
1771342476.8896277,312,hand,60.126494452249204,25.123100029304624,640,480,unknown
1771342476.9241927,313,hand,28.96218754315702,25.31050005927682,640,480,unknown
1771342476.965466,314,hand,29.014478517421953,25.694299954921007,640,480,unknown
1771342477.0031984,315,hand,29.724701463449204,27.14770007878542,640,480,unknown
1771342477.0372875,316,hand,28.930823509936058,26.533300057053566,640,480,unknown
1771342477.0716062,317,hand,29.405854103130366,26.759600033983588,640,480,unknown
1771342477.102442,318,hand,29.511581435929187,26.786500122398138,640,480,unknown
1771342477.1386685,319,hand,29.320750232437835,26.09580010175705,640,480,unknown
1771342477.1610436,320,hand,29.347831258702605,14.541999902576208,640,480,unknown
1771342477.2171574,321,hand,29.84738658601672,37.54070005379617,640,480,unknown
1771342477.2463307,322,hand,19.892076470337155,29.902499867603183,640,480,unknown
1771342477.2960308,323,hand,20.107018729715865,27.896699961274862,640,480,unknown
1771342477.3473134,324,hand,29.559834240126293,32.95719996094704,640,480,unknown
1771342477.4070032,325,hand,19.97240065712721,42.6751000341028,640,480,unknown
1771342477.4432473,326,hand,19.78435950773817,28.742800001055002,640,480,unknown
1771342477.4886396,327,hand,29.23674891955946,40.07709980942309,640,480,unknown
1771342477.5211473,328,hand,19.98743846707363,22.41189987398684,640,480,unknown
1771342477.5577898,329,hand,29.073204544351793,24.65829998254776,640,480,unknown
1771342477.6013434,330,hand,29.783802591869343,34.285999834537506,640,480,unknown
1771342477.640491,331,hand,20.56424512529356,27.655899990350008,640,480,unknown
1771342477.6655848,332,hand,28.95379050406594,15.698199858888984,640,480,unknown
1771342477.7129023,333,hand,30.034615357073807,29.314100043848157,640,480,unknown
1771342477.7426448,334,hand,29.153430180023634,26.34270000271499,640,480,unknown
1771342477.7768922,335,hand,29.137430617788244,25.296400068327785,640,480,unknown
1771342477.8097513,336,hand,29.80242580131735,25.199499912559986,640,480,unknown
1771342477.843969,337,hand,29.27450008724481,25.622100103646517,640,480,unknown
1771342477.8697705,338,hand,29.208855338203445,27.217800030484796,640,480,unknown
1771342477.9136283,339,hand,29.513035034513816,26.42160002142191,640,480,unknown
1771342477.945151,340,hand,29.40461718580212,24.76670010946691,640,480,unknown
1771342477.980095,341,hand,29.943487014006884,25.570900179445744,640,480,unknown
1771342478.0143335,342,hand,29.1775639821636,25.587799958884716,640,480,unknown
1771342478.0447218,343,hand,29.550046146584094,25.331699987873435,640,480,unknown
1771342478.0800436,344,hand,29.737978758100425,26.666400022804737,640,480,unknown
1771342478.115212,345,hand,29.65681477500919,26.018999982625246,640,480,unknown
1771342478.1403618,346,hand,29.4856484052612,25.81669995561242,640,480,unknown
1771342478.1832435,347,hand,29.5074290859973,25.11289995163679,640,480,unknown
1771342478.2168953,348,hand,29.0454208649285,24.67299997806549,640,480,unknown
1771342478.2425392,349,hand,29.131157105153495,25.03459993749857,640,480,unknown
1771342478.2836747,350,hand,30.163130870021718,24.75660014897585,640,480,unknown
1771342478.3081996,351,hand,29.47404518463863,14.20900016091764,640,480,unknown
1771342478.351156,352,hand,29.86438819466695,25.81809996627271,640,480,unknown
1771342478.3782148,353,hand,29.205601164240004,25.893100071698427,640,480,unknown
1771342478.4220412,354,hand,29.185482075261636,25.99320001900196,640,480,unknown
1771342478.4540164,355,hand,29.332438178359627,25.402799947187304,640,480,unknown
1771342478.4899614,356,hand,29.174925572465987,25.737900054082274,640,480,unknown
1771342478.5249388,357,hand,29.106292027230523,27.306299889460206,640,480,unknown
1771342478.5581987,358,hand,30.204618940970597,25.653099874034524,640,480,unknown
1771342478.5925243,359,hand,29.05145627705628,26.76809998229146,640,480,unknown
1771342478.624592,360,hand,29.105484119439026,26.73140005208552,640,480,unknown
1771342478.6609395,361,hand,29.918283496918512,26.34259988553822,640,480,unknown
1771342478.6930058,362,hand,29.640258079105628,25.29369993135333,640,480,unknown
1771342478.7202733,363,hand,29.49331983236295,25.803100084885955,640,480,unknown
1771342478.7610874,364,hand,29.98072909220872,25.33900015987456,640,480,unknown
1771342478.7852416,365,hand,29.59445690981189,25.798700051382184,640,480,unknown
1771342478.8194299,366,hand,29.139454907981854,26.131000136956573,640,480,unknown
