ts,frame_idx,mode,fps,latency_ms,target_w,target_h,power_state
1771343899.1546035,566,face,29.529657765230187,5.174699937924743,640,480,plugged
1771343899.1854265,567,face,32.44331340258816,2.180699957534671,640,480,plugged
1771343899.2180986,568,face,30.607091515430138,3.7221000529825687,640,480,plugged
1771343899.2489743,569,face,32.38794767648376,2.443399978801608,640,480,plugged
1771343899.2816598,570,face,30.594589074569818,5.45830000191927,640,480,plugged
1771343899.3150814,571,face,29.920844628334997,2.6965001598000526,640,480,plugged
1771343899.361342,572,face,21.61666950126526,2.2668999154120684,640,480,plugged
1771343899.3956904,573,face,31.5216629966707,2.9679997824132442,640,480,plugged
1771343899.42463,574,face,31.68190470435387,2.071400173008442,640,480,plugged
1771343899.4576232,575,face,32.05600605305595,2.975699957460165,640,480,plugged
1771343899.4879472,576,face,31.131411945460886,3.5051999147981405,640,480,plugged
1771343899.5220568,577,face,29.31726615687864,4.506499972194433,640,480,plugged
1771343899.5546322,578,face,30.69804070818482,5.701399873942137,640,480,plugged
1771343899.5863864,579,face,31.491842296920872,5.8166999369859695,640,480,plugged
1771343899.618723,580,face,30.924831710032514,4.760399926453829,640,480,plugged
1771343899.6471865,581,face,35.13258784604431,1.9914000295102596,640,480,plugged
1771343899.6813426,582,face,29.277360900733626,1.9501999486237764,640,480,plugged
1771343899.732622,583,face,20.492607756725327,2.335800090804696,640,480,plugged
1771343899.761909,584,face,31.4778980232052,2.9903000686317682,640,480,plugged
1771343899.7922435,585,face,32.96579476861167,2.480700146406889,640,480,plugged
1771343899.8253567,586,face,30.19939951183336,2.114000031724572,640,480,plugged
1771343899.857675,587,face,30.942170221241877,2.6817000471055508,640,480,plugged
1771343899.8904655,588,face,30.49670988053776,2.412599977105856,640,480,plugged
1771343899.9178755,589,face,36.48299497242663,2.15330021455884,640,480,plugged
1771343899.9527962,590,face,30.95792861149656,2.4254999589174986,640,480,plugged
1771343899.9851124,591,face,30.458175691867517,2.305000089108944,640,480,plugged
1771343900.0175176,592,face,31.605986164905882,2.6225000619888306,640,480,plugged
1771343900.0470192,593,face,30.892488086557513,2.160599920898676,640,480,plugged
1771343900.0955727,594,face,20.595851665619108,2.140600001439452,640,480,plugged
1771343900.127592,595,face,31.231088839082943,2.2029001265764236,640,480,plugged
1771343900.162533,596,face,30.59101882443895,3.999900072813034,640,480,plugged
1771343900.1971686,597,face,27.10969776881512,2.1619999315589666,640,480,plugged
1771343900.2231345,598,face,38.51200543573075,2.144400030374527,640,480,plugged
1771343900.258604,599,face,28.19321099684076,2.7122001629322767,640,480,plugged
1771343900.2895734,600,face,32.28995727318219,2.989599946886301,640,480,plugged
1771343900.3217611,601,face,32.3183208636087,3.96159989759326,640,480,plugged
1771343900.353951,602,face,29.908469886906545,2.219600137323141,640,480,plugged
1771343900.3888838,603,face,30.688382574593557,2.3717000149190426,640,480,plugged
1771343900.418728,604,face,31.064086327312047,2.7735999319702387,640,480,plugged
1771343900.465556,605,face,21.354839366631026,2.216299995779991,640,480,plugged
1771343900.4962866,606,face,32.54072338510714,2.1025999449193478,640,480,plugged
1771343900.5268955,607,face,32.670244502776846,4.391699796542525,640,480,plugged
1771343900.5605428,608,face,29.720067740404033,4.271100042387843,640,480,plugged
1771343900.5917532,609,face,32.04057873588682,2.9452000744640827,640,480,plugged
1771343900.625768,610,face,29.399052345305183,2.5345999747514725,640,480,plugged
1771343900.6609328,611,face,30.39769243591509,3.019199939444661,640,480,plugged
1771343900.6908534,612,face,31.067307621086314,2.798300003632903,640,480,plugged
1771343900.7196422,613,face,34.73572451945772,2.211800077930093,640,480,plugged
1771343900.7528892,614,face,30.0779071768688,3.315200097858906,640,480,plugged
1771343900.7865658,615,face,29.69418761061947,5.81540004350245,640,480,plugged
1771343900.8322012,616,face,21.912783620414924,2.079700119793415,640,480,plugged
1771343900.8647144,617,face,30.75679401627924,3.236300079151988,640,480,plugged
1771343900.8975067,618,face,30.494936055430745,4.289000062271953,640,480,plugged
1771343900.9295118,619,face,31.245048011382682,2.1577998995780945,640,480,plugged
1771343900.960271,620,face,32.510708223202315,2.22949986346066,640,480,plugged
1771343900.9943206,621,face,29.368791793579106,2.1012001670897007,640,480,plugged
1771343901.0295858,622,face,30.810566215144124,4.377800039947033,640,480,plugged
1771343901.0576468,623,face,32.39420128671502,3.2389999832957983,640,480,plugged
1771343901.0904045,624,face,30.527118693411744,2.360499929636717,640,480,plugged
1771343901.1223452,625,face,31.308019019325368,2.127900021150708,640,480,plugged
1771343901.152542,626,face,33.115976471517115,1.994800055399537,640,480,plugged
1771343901.2007692,627,face,20.73524191834051,2.0502000115811825,640,480,plugged
1771343901.2322633,628,face,31.751937984496124,1.99079979211092,640,480,plugged
1771343901.2655828,629,face,30.01247924895529,2.116499934345484,640,480,plugged
1771343901.29539,630,face,33.54906414973604,3.462999826297164,640,480,plugged
1771343901.3332357,631,face,29.72638681190954,6.072300020605326,640,480,plugged
1771343901.3626242,632,face,29.767103843751773,4.481300013139844,640,480,plugged
1771343901.3939135,633,face,31.95976744363251,3.1353000085800886,640,480,plugged
1771343901.424139,634,face,33.0846302504437,2.392200054600835,640,480,plugged
1771343901.460911,635,face,29.122055198750218,2.3865001276135445,640,480,plugged
1771343901.4901063,636,face,31.616468921017322,2.1907000336796045,640,480,plugged
1771343901.508775,637,face,53.565732676049144,2.5339999701827765,640,480,plugged
1771343901.568779,638,face,16.665556769643388,2.2243999410420656,640,480,plugged
1771343901.6041994,639,face,29.605946171058296,3.5067000426352024,640,480,plugged
1771343901.6320782,640,face,33.872836664647686,2.322999993339181,640,480,plugged
1771343901.6651566,641,face,30.231178959355923,2.049800008535385,640,480,plugged
1771343901.7045887,642,face,29.214144917845527,5.0529001746326685,640,480,plugged
1771343901.7329984,643,face,32.57104695047137,3.0309001449495554,640,480,plugged
1771343901.7612443,644,face,32.09697266521779,3.148699877783656,640,480,plugged
1771343901.7972274,645,face,30.104244721014023,4.6114998403936625,640,480,plugged
1771343901.8239286,646,face,33.93696952043434,2.101099817082286,640,480,plugged
1771343901.856298,647,face,30.893398248469804,2.5955999735742807,640,480,plugged
1771343901.874543,648,face,54.80959163672003,2.009300049394369,640,480,plugged
1771343901.9051743,649,face,32.64634136849397,4.366799956187606,640,480,plugged
1771343901.9682398,650,face,15.856522856840417,2.134599955752492,640,480,plugged
1771343902.0009477,651,face,30.57362578086845,2.0424998365342617,640,480,plugged
1771343902.0330904,652,face,31.11132209826727,2.496100030839443,640,480,plugged
1771343902.0654342,653,face,33.264102909803235,3.3347001299262047,640,480,plugged
1771343902.0968168,654,face,31.80587236107741,2.09650001488626,640,480,plugged
1771343902.1283584,655,face,31.604795382447573,2.3368000984191895,640,480,plugged
1771343902.1650803,656,face,27.361353747398773,2.52169999293983,640,480,plugged
1771343902.191673,657,face,34.613037127507695,2.237799810245633,640,480,plugged
1771343902.224391,658,face,30.564268485524195,2.4890999775379896,640,480,plugged
1771343902.2429316,659,face,53.93562656722176,3.3300002105534077,640,480,plugged
1771343902.2762134,660,face,33.06115950025618,3.449500072747469,640,480,plugged
1771343902.305833,661,face,30.623628279170287,2.16930010356009,640,480,plugged
1771343902.3702734,662,face,15.518251307893237,1.9437998998910189,640,480,plugged
1771343902.4004178,663,face,33.173599082532526,2.38840002566576,640,480,plugged
1771343902.431911,664,face,31.752899494291857,2.1009999327361584,640,480,plugged
1771343902.4737527,665,face,28.712573333607157,7.159999804571271,640,480,plugged
1771343902.4987571,666,face,32.2648696882981,3.9967000484466553,640,480,plugged
1771343902.5266585,667,face,34.57081392952813,2.336899982765317,640,480,plugged
1771343902.5630734,668,face,27.461315350116216,2.4252999573946,640,480,plugged
1771343902.5818968,669,face,53.12540689794936,2.6994000654667616,640,480,plugged
1771343902.6063697,670,face,56.07058446072403,7.729499833658338,640,480,plugged
1771343902.6413667,671,face,24.01809529808568,3.369100159034133,640,480,plugged
1771343902.6740916,672,face,30.557810837983943,2.841699868440628,640,480,plugged
1771343902.7066245,673,face,30.738085641209793,3.969100071117282,640,480,plugged
1771343902.7698598,674,face,15.813956294207248,2.215699991211295,640,480,plugged
1771343902.7998843,675,face,33.30610170568243,2.1259000059217215,640,480,plugged
1771343902.830895,676,face,32.2470092566965,2.3325998336076736,640,480,plugged
1771343902.8682222,677,face,28.924638640626725,2.603400032967329,640,480,plugged
1771343902.8963792,678,face,32.35022714476333,2.3014999460428953,640,480,plugged
1771343902.9270341,679,face,32.62120457939273,2.1881998982280493,640,480,plugged
1771343902.9457073,680,face,53.552738090678105,5.8617000468075275,640,480,plugged
1771343902.9643457,681,face,53.65275343779981,2.9508001171052456,640,480,plugged
1771343903.009969,682,face,21.91862373143532,2.5469998363405466,640,480,plugged
1771343903.0425072,683,face,30.733130610001833,4.02110000140965,640,480,plugged
1771343903.0739136,684,face,31.840641321510994,2.286100061610341,640,480,plugged
1771343903.1044054,685,face,32.795671347699624,2.052200026810169,640,480,plugged
1771343903.1676178,686,face,15.819682271472324,2.1632001735270023,640,480,plugged
1771343903.2016382,687,face,29.394107588372158,2.6371998246759176,640,480,plugged
1771343903.2317173,688,face,33.24564643590333,2.224199939519167,640,480,plugged
1771343903.264306,689,face,30.685463870009585,2.320400206372142,640,480,plugged
1771343903.2984986,690,face,31.17514493830831,2.0767999812960625,640,480,plugged
1771343903.3144798,691,face,55.25801011804384,2.9698999132961035,640,480,plugged
1771343903.3324022,692,face,55.796094290427284,2.1377999801188707,640,480,plugged
1771343903.3758574,693,face,23.012245972874513,2.247199881821871,640,480,plugged
1771343903.408109,694,face,31.006217057358082,2.148200059309602,640,480,plugged
1771343903.438108,695,face,33.33442479634413,2.128399908542633,640,480,plugged
1771343903.4709706,696,face,30.429670042659392,2.186800120398402,640,480,plugged
1771343903.505497,697,face,30.977134416543574,2.276899991557002,640,480,plugged
1771343903.5680304,698,face,15.437375321128606,1.9946000538766384,640,480,plugged
1771343903.6016994,699,face,29.70091631378436,2.5239000096917152,640,480,plugged
1771343903.6344614,700,face,30.523119915001384,2.8922001365572214,640,480,plugged
1771343903.6650145,701,face,32.72990035037339,6.2067999970167875,640,480,plugged
1771343903.6829557,702,face,55.73751843829318,5.3050999995321035,640,480,plugged
1771343903.7013106,703,face,54.48138622606708,3.9018001407384872,640,480,plugged
1771343903.7502468,704,face,22.76815512056368,5.926299840211868,640,480,plugged
1771343903.777205,705,face,31.276035375001864,4.909500014036894,640,480,plugged
1771343903.8089068,706,face,31.543946994367023,2.207700163125992,640,480,plugged
1771343903.8437076,707,face,30.922779751986905,2.608400071039796,640,480,plugged
1771343903.871326,708,face,33.244065405375416,3.515999997034669,640,480,plugged
1771343903.9092486,709,face,28.353110571820647,2.861300017684698,640,480,plugged
1771343903.9695082,710,face,15.895041212695405,2.069499809294939,640,480,plugged
1771343904.0082107,711,face,31.51479449996243,6.74859993159771,640,480,plugged
1771343904.033525,712,face,30.973474330950552,3.5858999472111464,640,480,plugged
1771343904.0559833,713,face,52.376423576423576,3.3374999184161425,640,480,plugged
1771343904.0709612,714,face,54.51466746383499,2.399799879640341,640,480,plugged
1771343904.1125762,715,face,24.029791573567998,6.408900022506714,640,480,plugged
1771343904.1461573,716,face,29.7787275735007,3.0248998664319515,640,480,plugged
1771343904.1791425,717,face,33.60012817431707,3.3607000950723886,640,480,plugged
1771343904.2098048,718,face,33.082542612179864,4.1235999669879675,640,480,plugged
1771343904.2404218,719,face,31.158007339504064,2.1160999312996864,640,480,plugged
1771343904.2741349,720,face,29.816196542311193,2.1522999741137028,640,480,plugged
1771343904.304972,721,face,32.49484024915554,2.196699846535921,640,480,plugged
1771343904.3730018,722,face,14.694839661279417,2.5526999961584806,640,480,plugged
1771343904.4016197,723,face,32.242795095514474,4.357400117442012,640,480,plugged
1771343904.4102144,724,face,116.3500790590585,4.561000037938356,640,480,plugged
1771343904.4355738,725,face,44.17288735361024,4.491500090807676,640,480,plugged
1771343904.4808638,726,face,20.8285321269485,2.1915000397711992,640,480,plugged
1771343904.511572,727,face,32.56472488140436,2.19259993173182,640,480,plugged
1771343904.5485506,728,face,30.41356256662002,4.616799997165799,640,480,plugged
1771343904.579739,729,face,30.71332645006334,3.270199988037348,640,480,plugged
1771343904.6090746,730,face,33.40797145314939,2.1130999084562063,640,480,plugged
1771343904.64221,731,face,28.35598582979529,4.78280009701848,640,480,plugged
1771343904.671429,732,face,34.22440903119467,2.1367999725043774,640,480,plugged
1771343904.7046158,733,face,30.13236012529096,3.6522001028060913,640,480,plugged
1771343904.7731786,734,face,15.090518559560774,3.519000019878149,640,480,plugged
1771343904.7944565,735,face,53.02600538565595,5.7498998939991,640,480,plugged
1771343904.8022716,736,face,79.80637795874877,2.284599933773279,640,480,plugged
1771343904.8556254,737,face,20.831118262908,5.94109995290637,640,480,plugged
1771343904.8819363,738,face,31.5859929211537,2.989700064063072,640,480,plugged
1771343904.912025,739,face,33.23510907203588,2.1476999390870333,640,480,plugged
1771343904.9470396,740,face,30.90227513851232,4.101900150999427,640,480,plugged
1771343904.9759142,741,face,31.716642846880365,4.004699876531959,640,480,plugged
1771343905.0076995,742,face,31.46113398891364,2.1826999727636576,640,480,plugged
1771343905.0421345,743,face,29.040192202505004,3.4191999584436417,640,480,plugged
1771343905.0702891,744,face,35.51816003184039,2.835000166669488,640,480,plugged
1771343905.1109383,745,face,28.022929834172935,4.624299937859178,640,480,plugged
1771343905.1367524,746,face,32.49056106837706,2.2656999062746763,640,480,plugged
1771343905.1681504,747,face,31.84910359700212,4.233699990436435,640,480,plugged
1771343905.2181501,748,face,20.00011444157281,2.0569998305290937,640,480,plugged
1771343905.2473838,749,face,34.20710353545651,2.621699823066592,640,480,plugged
1771343905.2798855,750,face,30.76762371444081,2.931599970906973,640,480,plugged
1771343905.314156,751,face,29.179593852832525,2.671699970960617,640,480,plugged
1771343905.3444118,752,face,33.05152007060566,3.7088999524712563,640,480,plugged
1771343905.3789499,753,face,28.95359063390928,2.727100159972906,640,480,plugged
1771343905.41211,754,face,31.242953340087002,5.345200188457966,640,480,plugged
1771343905.4417179,755,face,32.508944349713225,2.5235998909920454,640,480,plugged
1771343905.4744184,756,face,30.580536031963604,5.264399806037545,640,480,plugged
1771343905.5119593,757,face,31.51929421136085,6.559800123795867,640,480,plugged
1771343905.5369189,758,face,32.49509200077474,3.6783001851290464,640,480,plugged
1771343905.5850925,759,face,20.75822919502116,2.3960000835359097,640,480,plugged
1771343905.616403,760,face,31.938108219240668,2.265000017359853,640,480,plugged
1771343905.648853,761,face,30.816678299842035,3.4338999539613724,640,480,plugged
1771343905.6804895,762,face,31.60908261927909,2.3902999237179756,640,480,plugged
1771343905.712131,763,face,31.60408095604081,2.9756000731140375,640,480,plugged
1771343905.7451613,764,face,30.275258230534362,4.34560002759099,640,480,plugged
1771343905.7784164,765,face,30.070575414748856,6.496099987998605,640,480,plugged
1771343905.8103805,766,face,33.325154934053714,2.177300164476037,640,480,plugged
1771343905.8426332,767,face,29.231654876816393,2.6080000679939985,640,480,plugged
1771343905.8731122,768,face,32.809524554514304,2.480400027707219,640,480,plugged
1771343905.9089332,769,face,29.78443709079547,3.0930000357329845,640,480,plugged
1771343905.9536467,770,face,21.294774679636888,5.641000112518668,640,480,plugged
1771343905.985287,771,face,31.605271684663435,3.666199976578355,640,480,plugged
1771343906.0162003,772,face,32.348480641678236,2.7157000731676817,640,480,plugged
1771343906.0487037,773,face,30.76604390848609,5.843900144100189,640,480,plugged
1771343906.0805974,774,face,31.354124928983644,3.0010000336915255,640,480,plugged
1771343906.1146543,775,face,29.362623823024958,6.738000083714724,640,480,plugged
1771343906.146049,776,face,31.85248976678134,5.286299856379628,640,480,plugged
1771343906.1788065,777,face,30.527340878489028,5.76820014975965,640,480,plugged
1771343906.2134633,778,face,31.380632804375313,2.281599910929799,640,480,plugged
1771343906.2399814,779,face,34.120282769448536,2.181699965149164,640,480,plugged
1771343906.27334,780,face,29.977300666113955,3.297199960798025,640,480,plugged
1771343906.3228605,781,face,20.19366020875862,6.86399987898767,640,480,plugged
1771343906.3523316,782,face,33.931478590093114,2.0538000389933586,640,480,plugged
1771343906.3825536,783,face,33.088545282423475,2.6421002112329006,640,480,plugged
1771343906.416749,784,face,31.541812056310913,2.4699000641703606,640,480,plugged
1771343906.4493282,785,face,30.414224181688976,2.426499966531992,640,480,plugged
1771343906.4826381,786,face,30.254075420525695,2.3119000252336264,640,480,plugged
1771343906.5141504,787,face,29.446317370944755,4.936499986797571,640,480,plugged
1771343906.5468042,788,face,30.624299065420562,5.063399905338883,640,480,plugged
1771343906.5792828,789,face,30.789532024224627,4.067600006237626,640,480,plugged
1771343906.611103,790,face,31.426482047593357,2.5138999335467815,640,480,plugged
1771343906.642792,791,face,31.556762694394077,3.618599846959114,640,480,plugged
1771343906.690006,792,face,21.18014442256224,2.1687999833375216,640,480,plugged
1771343906.7211258,793,face,32.13385838836707,3.4328000620007515,640,480,plugged
1771343906.7538416,794,face,30.566273138026528,4.2363000102341175,640,480,plugged
1771343906.7844448,795,face,32.6763530410801,4.4576998334378,640,480,plugged
1771343906.8181186,796,face,29.696710516999673,6.043700035661459,640,480,plugged
1771343906.8501265,797,face,31.242255178732375,6.222299998626113,640,480,plugged
1771343906.882866,798,face,30.54423641302369,5.564799997955561,640,480,plugged
1771343906.915154,799,face,33.247754710549884,2.7082001324743032,640,480,plugged
1771343906.946503,800,face,29.797556123898836,2.267400035634637,640,480,plugged
1771343906.9794965,801,face,30.308949669400587,3.828000044450164,640,480,plugged
1771343907.008303,802,face,34.71445006331576,2.206699922680855,640,480,plugged
1771343907.0589364,803,face,19.74979752509747,2.529099816456437,640,480,plugged
1771343907.0873919,804,face,35.142596207823985,2.2423998452723026,640,480,plugged
1771343907.122259,805,face,28.680374445272594,2.211499959230423,640,480,plugged
1771343907.1535223,806,face,31.9863339637606,4.960699938237667,640,480,plugged
1771343907.185428,807,face,31.342410067104062,2.4348001461476088,640,480,plugged
1771343907.2189562,808,face,29.825525499900447,5.998499924317002,640,480,plugged
1771343907.247768,809,face,34.70813024949315,2.1488999482244253,640,480,plugged
1771343907.2787895,810,face,32.235608773844476,2.215400105342269,640,480,plugged
1771343907.3159199,811,face,28.305657346857515,5.384399788454175,640,480,plugged
1771343907.345709,812,face,31.654646722313625,3.0427000019699335,640,480,plugged
1771343907.378981,813,face,30.055276489935725,2.4762998800724745,640,480,plugged
1771343907.4259667,814,face,21.283104652106843,2.139299875125289,640,480,plugged
1771343907.4567492,815,face,32.48603139933855,2.0323998760432005,640,480,plugged
1771343907.4886248,816,face,31.371948300622307,4.21390007250011,640,480,plugged
1771343907.5216765,817,face,30.2556030844917,2.037700032815337,640,480,plugged
1771343907.5531523,818,face,31.77045728266386,2.108899876475334,640,480,plugged
1771343907.586612,819,face,29.886732221747184,3.2285999041050673,640,480,plugged
1771343907.617592,820,face,32.2787748191473,4.244500072672963,640,480,plugged
1771343907.6477447,821,face,33.16468067273403,2.547900192439556,640,480,plugged
1771343907.6814713,822,face,29.650106037042274,3.899400122463703,640,480,plugged
1771343907.7168348,823,face,30.242731887401938,5.987400189042091,640,480,plugged
1771343907.7463863,824,face,31.39801624433881,2.2736999671906233,640,480,plugged
1771343907.7934725,825,face,21.237627472227004,3.3753998577594757,640,480,plugged
1771343907.8259346,826,face,30.805135285995476,5.066700046882033,640,480,plugged
1771343907.8583708,827,face,30.829816166471883,3.038200084120035,640,480,plugged
1771343907.889597,828,face,32.0244327031732,5.133199971169233,640,480,plugged
1771343907.9203818,829,face,32.483515462240845,3.7961998023092747,640,480,plugged
1771343907.9546797,830,face,29.156267378489602,6.724300095811486,640,480,plugged
1771343907.9848282,831,face,33.16913927814507,3.2128000166267157,640,480,plugged
1771343908.0172224,832,face,30.86975145542463,3.498799866065383,640,480,plugged
1771343908.0504243,833,face,30.1187284125263,2.8111001010984182,640,480,plugged
1771343908.0827103,834,face,30.973245604318514,3.2742000184953213,640,480,plugged
1771343908.1172476,835,face,33.02237548616688,4.728300031274557,640,480,plugged
1771343908.1605477,836,face,21.02829640028076,4.578299820423126,640,480,plugged
1771343908.1912928,837,face,32.52558276594755,3.9106998592615128,640,480,plugged
1771343908.2248244,838,face,29.822556562051165,2.828800119459629,640,480,plugged
1771343908.2554092,839,face,32.695966698367656,2.1216999739408493,640,480,plugged
1771343908.2879882,840,face,30.694670901453392,2.18659988604486,640,480,plugged
1771343908.3211362,841,face,30.167686808167844,5.137200001627207,640,480,plugged
1771343908.3539534,842,face,30.471895092447966,2.230199985206127,640,480,plugged
1771343908.3862321,843,face,30.98010887308235,5.577499978244305,640,480,plugged
1771343908.4180636,844,face,32.70590987422315,5.379899870604277,640,480,plugged
1771343908.4480965,845,face,31.960254505276794,2.080900128930807,640,480,plugged
1771343908.4793868,846,face,31.958793364878353,2.8357000555843115,640,480,plugged
1771343908.530222,847,face,21.028928976104766,3.06229991838336,640,480,plugged
1771343908.5606267,848,face,31.75842930589313,2.0159000996500254,640,480,plugged
1771343908.5925531,849,face,31.520478559511822,2.4029999040067196,640,480,plugged
1771343908.6259558,850,face,29.91209590574878,2.7105999179184437,640,480,plugged
1771343908.659531,851,face,27.819221330503417,6.728499894961715,640,480,plugged
1771343908.6883771,852,face,34.666820950664935,2.020800020545721,640,480,plugged
1771343908.722116,853,face,29.639420257082488,4.32029995135963,640,480,plugged
1771343908.7545886,854,face,30.79518355359765,6.304000038653612,640,480,plugged
1771343908.787039,855,face,30.81622546966725,6.284500006586313,640,480,plugged
1771343908.8190956,856,face,32.385696967825126,6.231999956071377,640,480,plugged
1771343908.8655233,857,face,21.00554898936277,2.354399999603629,640,480,plugged
1771343908.8968525,858,face,31.919150101975585,2.3446001578122377,640,480,plugged
1771343908.928085,859,face,32.01783219719235,4.3431001249700785,640,480,plugged
1771343908.961373,860,face,30.04085374588168,3.8145999424159527,640,480,plugged
1771343908.9941866,861,face,30.475216159267603,3.9240000769495964,640,480,plugged
1771343909.0241988,862,face,33.31986018430251,2.222200157120824,640,480,plugged
1771343909.0583787,863,face,29.256938776933755,2.1410000044852495,640,480,plugged
1771343909.090431,864,face,31.199030028935486,3.752900054678321,640,480,plugged
1771343909.1213546,865,face,32.337756258529105,2.0979999098926783,640,480,plugged
1771343909.1539497,866,face,30.679403718712056,3.451499855145812,640,480,plugged
1771343909.1857908,867,face,31.406009689182408,2.3441999219357967,640,480,plugged
1771343909.2328396,868,face,21.254523986885378,5.47330011613667,640,480,plugged
1771343909.2634487,869,face,32.66999002991027,2.672899980098009,640,480,plugged
1771343909.2977848,870,face,29.123875124986114,2.7603001799434423,640,480,plugged
1771343909.3294375,871,face,31.592892491017693,4.754099994897842,640,480,plugged
1771343909.3629317,872,face,29.855884969925615,3.2850001007318497,640,480,plugged
1771343909.3944259,873,face,31.751937984496124,5.401200149208307,640,480,plugged
1771343909.4264715,874,face,31.205529391633,4.279599990695715,640,480,plugged
1771343909.4575052,875,face,32.22297852725387,2.271299948915839,640,480,plugged
1771343909.4895895,876,face,31.167963379925837,2.2936000023037195,640,480,plugged
1771343909.5203388,877,face,33.663771931232645,2.2055001463741064,640,480,plugged
1771343909.5533695,878,face,29.347420566894534,2.667199820280075,640,480,plugged
1771343909.6008618,879,face,21.05606008122612,3.2917000353336334,640,480,plugged
1771343909.6341708,880,face,30.021931457038967,6.1616001185029745,640,480,plugged
1771343909.6654303,881,face,31.99023735432302,3.149300115182996,640,480,plugged
1771343909.6986654,882,face,30.088695677125926,2.3023998364806175,640,480,plugged
1771343909.737496,883,face,31.392846183208963,7.017000112682581,640,480,plugged
1771343909.7617078,884,face,32.06360272757851,2.956800162792206,640,480,plugged
1771343909.7940853,885,face,30.88566358126965,3.0704999808222055,640,480,plugged
1771343909.826591,886,face,30.763787324243246,6.785400211811066,640,480,plugged
1771343909.8582926,887,face,31.544184227546893,4.496099893003702,640,480,plugged
1771343909.8907762,888,face,30.784786342351335,2.738000126555562,640,480,plugged
1771343909.8978932,889,face,140.5079896820877,3.661300055682659,640,480,plugged
1771343909.9684205,890,face,14.178903564075954,2.6422999799251556,640,480,plugged
1771343910.0002716,891,face,32.036907753530755,3.7413998506963253,640,480,plugged
1771343910.0338995,892,face,29.184263627381398,3.3256998285651207,640,480,plugged
1771343910.0660343,893,face,31.118939332111616,4.201700212433934,640,480,plugged
1771343910.09834,894,face,30.95427306273063,4.936000099405646,640,480,plugged
1771343910.1269505,895,face,34.95224206464946,2.4267002008855343,640,480,plugged
1771343910.1598547,896,face,30.391304977900152,3.3273000735789537,640,480,plugged
1771343910.1927938,897,face,30.35896841998596,2.200599992647767,640,480,plugged
1771343910.2264607,898,face,29.70280931102125,5.6536998599767685,640,480,plugged
1771343910.2582874,899,face,31.805389993478624,2.8629000298678875,640,480,plugged
1771343910.2758517,900,face,55.71086641784106,2.0660997834056616,640,480,plugged
1771343910.2940865,901,face,54.84040689312518,2.8338998090475798,640,480,plugged
1771343910.3699372,902,face,13.183789577577238,6.298099877312779,640,480,plugged
1771343910.3982768,903,face,35.28628275775039,4.777499940246344,640,480,plugged
1771343910.434795,904,face,27.38368327588008,6.3900998793542385,640,480,plugged
1771343910.467264,905,face,30.79857546719536,6.028400035575032,640,480,plugged
1771343910.4985976,906,face,31.91453550748347,6.284300005063415,640,480,plugged
1771343910.530193,907,face,31.650108284724684,2.3922999389469624,640,480,plugged
1771343910.559647,908,face,33.951254259788406,5.227999994531274,640,480,plugged
1771343910.6093554,909,hand,29.730811761036605,18.69779988192022,640,480,plugged
1771343910.6263762,910,hand,30.21702231891993,13.619799865409732,640,480,plugged
1771343910.6448932,911,hand,54.00437771998043,15.607899986207485,640,480,plugged
1771343910.6946464,912,hand,29.477566625435735,15.659600030630827,640,480,plugged
1771343910.7544878,913,hand,31.376642029982943,43.754300102591515,640,480,plugged
1771343910.7823102,914,hand,17.738200764624285,15.439299866557121,640,480,plugged
1771343910.817034,915,hand,30.122189266246778,18.6536000110209,640,480,plugged
1771343911.2856054,916,hand,2.2057812101466996,37.24699979647994,640,480,plugged
1771343911.3434932,917,hand,23.55093629804318,46.99800000526011,640,480,plugged
1771343911.3947861,918,hand,12.3837564291071,17.809299984946847,640,480,plugged
1771343911.4273884,919,hand,29.031749877139674,30.1208000164479,640,480,plugged
1771343911.4925427,920,hand,20.209714800591698,32.88910002447665,640,480,plugged
1771343911.5421076,921,hand,20.14574587652139,39.994999999180436,640,480,plugged
1771343911.5922775,922,hand,19.986962240054897,37.71890001371503,640,480,plugged
1771343911.641627,923,hand,20.19861981286088,36.584299989044666,640,480,plugged
1771343911.6968315,924,hand,20.05836302336147,38.04350015707314,640,480,plugged
1771343911.7604687,925,hand,20.16085213562646,51.5771999489516,640,480,plugged
1771343911.838294,926,hand,15.274565358310815,65.12139993719757,640,480,plugged
1771343911.8764179,927,hand,14.32089593007375,39.13099993951619,640,480,plugged
1771343911.9254026,928,hand,20.370290865116097,45.204499969258904,640,480,plugged
1771343912.0069633,929,hand,15.148180652617512,49.960700096562505,640,480,plugged
1771343912.0572774,930,hand,15.205347950290744,37.321100011467934,640,480,plugged
1771343912.106575,931,hand,20.208935807311114,37.679199827834964,640,480,plugged
1771343912.1563327,932,hand,20.107115120950343,36.33189992979169,640,480,plugged
1771343912.2059572,933,hand,20.197938938649717,35.741500090807676,640,480,plugged
1771343912.2557814,934,hand,20.08102686372798,35.42570001445711,640,480,plugged
1771343912.3053808,935,hand,20.10769348776559,37.86649997346103,640,480,plugged
1771343912.355232,936,hand,20.127570950063824,36.677700001746416,640,480,plugged
1771343912.405121,937,hand,19.933673299653538,37.10249997675419,640,480,plugged
1771343912.4546137,938,hand,20.163856719115817,35.38260003551841,640,480,plugged
1771343912.5046535,939,hand,20.11675891375457,35.551100037992,640,480,plugged
1771343912.5547442,940,hand,19.902742716143116,35.28860001824796,640,480,plugged
